anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish7926,Lẩu khổ qua cá rô phi,mon lau,"Chả cá rô phi, Xương heo, Khổ qua, Gia vị nấu phở, Hạt nêm",dish7891,Lẩu mắm cá tra,mon lau,"Cá tra, Mắm cá sặc, Cà tím, Khổ qua, Đậu bắp",1.0,,,
dish7926,Lẩu khổ qua cá rô phi,mon lau,"Chả cá rô phi, Xương heo, Khổ qua, Gia vị nấu phở, Hạt nêm",dish7840,Lẩu gà bỗng rượu,mon lau,"Thịt gà, Bỗng rượu, Hành lá, Ngò gai, Ớt tươi",1.0,,,
dish7926,Lẩu khổ qua cá rô phi,mon lau,"Chả cá rô phi, Xương heo, Khổ qua, Gia vị nấu phở, Hạt nêm",dish7832,Lẩu cù lao miền Tây,mon lau,"Lưỡi heo, Lòng non, Cật heo, Gan heo, Lá lách",1.0,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish6888,Gà viên chiên phô mai,mon chien,"Phi lê gà, Bột bắp, Phô mai, Phô mai mozzarella, Trứng gà",0.667,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish7188,Chả cá bọc trứng cút sốt cà,mon chien,"Trứng cút, Chả cá, Cà chua, Hành tím, Tỏi",0.667,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish7318,Trứng chiên cải bó xôi,mon chien,"Trứng gà, Cải bó xôi, Hành tây, Dầu ô liu, Muối",1.0,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish7174,Thịt heo chiên tỏi ớt,mon chien,"Thịt heo, Tỏi, Ớt, Cà chua, Dầu ăn",1.0,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish7181,Chôm chôm chiên giòn,mon chien,"Thịt heo, Chôm chôm, Bột mì, Hành tím, Tỏi",0.667,,,
dish6550,Xôi bồ câu chiên giòn,mon chien,"Chim bồ câu, Nếp, Hạt sen, Pate gan, Hành phi",dish6459,Mực chiên giòn bằng nồi chiên không dầu,mon chien,"Mực, Bột mì, Bột chiên xù, Trứng, Sữa tươi",1.0,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish0872,Bánh bầu Sóc Trăng,mon banh,"Bột gạo lọc, Bột năng, Bột tàn mì, Bầu non, Thịt heo",0.667,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish0931,Bánh tam giác mạch,mon banh,"Hạt tam giác mạch, Nước",0.667,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish2908,Bánh Scone,mon banh,"Bột mì Cake flour, Đường, Muối, Bột nở, Bơ lạt",1.333,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish0882,Bánh mì xúc xích chà bông,mon banh,"Bột làm bánh mì, Đường, Trứng gà, Men nở khô instant, Muối",1.0,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish1892,Bánh quy caramel mặn,mon banh,"Bột mì đa dụng, Bơ lạt, Heavy cream, Trứng, Đường bột",1.667,,,
dish2743,Bánh quy trang trí đường,mon banh,"Bơ lạt, Bột mì đa dụng, Bột nở, Kem tươi, Trứng",dish2434,Brownie cookie socola,mon banh,"Socola đen, Bơ lạt, Trứng, Đường nâu, Bột mì đa dụng",1.667,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8906,Trứng cút muối,an vat,"Trứng cút, Rượu trắng, Muối",0.667,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8873,Sữa chua bằng lò vi sóng,an vat,"Sữa tươi, Sữa đặc, Sữa chua",0.333,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8774,Khoai deo Quảng Bình,an vat,"Khoai lang mật, Muối",1.0,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish9201,Mứt mận đỏ miền Nam,an vat,"Mận đỏ, Đường, Muối",0.667,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish9076,Tóp mỡ chay chiên giòn,an vat,"Bánh mì sandwich, Tương ớt, Muối, Dầu ăn",0.667,,,
dish9304,Ngô (bắp) luộc,an vat,"Ngô ngọt, Muối",dish8907,Kẹo dâu tây,an vat,"Dâu tây, Bột nếp, Muối, Đường",0.667,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10183,Trân châu khoai lang tím,tra sua,"Khoai lang tím, Bột năng, Đường, Nước sôi",0.667,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10174,Trà sữa bằng sữa đặc,tra sua,"Trà đen, Sữa đặc, Đá viên",1.0,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10163,Trà sữa atiso túi lọc,tra sua,"Trà túi lọc atiso, Sữa đặc, Sữa tươi có đường, Nước sôi, Đá viên",1.0,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10227,Trân châu hoa đậu biếc bằng bột rau câu,tra sua,"Hoa đậu biếc khô, Bột rau câu giòn Agar, Bột rau câu dẻo, Chanh, Nước nóng",1.333,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10221,Trà sữa trân châu socola,tra sua,"Bột năng, Socola, Trà túi lọc, Sữa tươi, Kem sữa tươi",1.0,,,
dish10197,Trà sữa sâm dứa hoa đậu biếc,tra sua,"Trà ô long, Bột béo, Sữa đặc, Bột rau câu giòn, Siro sâm dứa",dish10233,Trà sữa nướng trân châu hoàng kim,tra sua,"Đường nâu, Bột năng, Mật ong, Đường trắng, Nước lọc",1.0,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish0900,Bánh ú lá tre,mon banh,"Gạo nếp, Nước tro tàu, Đậu xanh, Đường thốt nốt, Nước cốt dừa",0.667,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish0872,Bánh bầu Sóc Trăng,mon banh,"Bột gạo lọc, Bột năng, Bột tàn mì, Bầu non, Thịt heo",0.667,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish0848,Bánh trung thu cốm dừa,mon banh,"Bột mì đa dụng, Cốm khô, Dừa tươi bào sợi, Nước đường làm bánh nướng, Đường",1.0,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish1264,Panna cotta chanh dây (chanh leo),mon banh,"Sữa tươi không đường, Mật ong, Chanh dây, Gelatin",1.0,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",1.0,,,
dish2659,Bánh trung thu khoai lang nhân đậu đỏ,mon banh,"Khoai lang, Đậu đỏ, Whipping cream, Sữa tươi không đường, Mật ong",dish2035,Pudding phô mai,mon banh,"Phô mai, Sữa tươi không đường, Whipping cream, Gelatin",1.0,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish9578,Sinh tố việt quất sữa,thuc uong,"Việt quất, Sữa tươi có đường, Sữa đặc, Muối, Đá viên",1.0,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish10049,Nước ép bầu,thuc uong,"Bầu, Nước",1.0,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish9609,Sinh tố dừa,thuc uong,"Dừa tươi, Sữa tươi có đường, Sữa đặc, Đường, Đá viên",1.0,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish9910,Sinh tố chuối,thuc uong,"Chuối, Sữa tươi không đường, Sữa đặc, Đường, Đá viên",1.333,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish9599,Sinh tố cam cà rốt,thuc uong,"Cà rốt, Cam, Mật ong, Sữa đặc, Đá viên",1.0,,,
dish9856,Sinh tố sapoche (công thức được chia sẻ từ người dùng),thuc uong,"Sapoche, Sữa tươi không đường, Sữa đặc, Đá viên",dish9872,Sinh tố dừa sáp,thuc uong,"Dừa sáp, Đường, Sữa đặc, Đá viên",1.0,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish0938,Bánh mì cay Hải Phòng,mon banh,"Bột bánh mì, Giấm, Men nở, Nước, Muối",0.667,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish1662,Bánh bông lan chà bông bằng nồi chiên không dầu,mon banh,"Bột yến mạch, Bột bắp, Chà bông gà, Trứng gà, Nước cốt chanh",1.0,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish1653,Bánh chuối yến mạch cacao nướng,mon banh,"Bột yến mạch, Bột cacao nguyên chất, Bột nở, Chuối chín, Mật ong",1.0,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish0863,Bánh in đậu xanh,mon banh,"Đậu xanh không vỏ, Bột bánh dẻo, Dầu ăn, Đường, Muối",1.0,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",1.0,,,
dish1346,Bánh khoai lang yến mạch bằng nồi chiên không dầu,mon banh,"Khoai lang, Bột yến mạch, Sữa đặc, Trứng gà, Hạt lanh",dish1206,Bánh flan sữa chua,mon banh,"Trứng gà, Sữa đặc, Sữa tươi không đường, Sữa chua không đường, Đường",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish3814,Cá lốc nướng ống tre,mon nuong,"Cá lóc, Ớt, Tỏi, Hành tím, Hành lá",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish4117,Răng mực nướng sa tế,mon nuong,"Răng mực, Rau diếp cá, Rau răm, Rau húng quế, Chanh",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish4069,Thịt heo nướng giấy bạc bằng bếp than,mon nuong,"Thịt heo, Nước mắm, Nước ớt đặc, Tương ớt, Ớt khô",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish3836,Khoai tây nướng trứng đơn giản,mon nuong,"Khoai tây, Hành tây, Trứng gà, Phô mai mozzarella, Tỏi",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish4180,Chả cá nướng nghệ,mon nuong,"Chả cá thác lác tươi, Thịt heo xay, Lá lốt, Tỏi phi, Hành phi",1.0,,,
dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",1.333,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish7967,Gỏi đu đủ Thái Lan,mon goi - salad,"Tôm, Mực, Đu đủ xanh, Đậu đũa, Cà chua",0.667,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish8079,Salad rau bina dâu tây và hạnh nhân,mon goi - salad,"Rau bina baby, Phô mai Feta, Dâu tây, Dầu ô-liu, Giấm Balsamic trắng",0.667,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish7968,Rau càng cua trộn trứng sốt dầu giấm,mon goi - salad,"Trứng vịt, Rau càng cua, Cà chua, Hành tây, Tỏi",1.0,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish8085,Gỏi ốc móng tay,mon goi - salad,"Ốc móng tay, Sả, Cà rốt, Dưa leo, Rau thơm",1.0,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish7955,Gỏi cá vược,mon goi - salad,"Cá vược, Khô cá, Hành tím, Sả, Thính",1.0,,,
dish8379,Salad cây thông Giáng Sinh,mon goi - salad,"Bông cải, Cá ngừ hộp, Khoai tây luộc chín, Cà rốt cắt hạt lựu",dish7964,Gỏi bí đao,mon goi - salad,"Tôm, Bí đao, Cà rốt, Rau ăn kèm, Đậu phộng rang",1.0,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish2845,Cách làm cotta panna đào,mon banh,"Nước lạnh, Kem sữa tươi, Sữa tươi, Đường, Đào xay nhuyễn",0.667,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish0885,Bánh gật gù,mon banh,"Bột gạo tẻ, Cơm trắng, Dầu ăn, Mỡ gà, Hành khô",0.667,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish2443,Bánh Castella cupcake bí đỏ,mon banh,"Đường, Bột bắp, Bột bí đỏ, Sữa tươi, Tinh chất vani",1.0,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish0863,Bánh in đậu xanh,mon banh,"Đậu xanh không vỏ, Bột bánh dẻo, Dầu ăn, Đường, Muối",1.0,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish0825,Bánh hamburger tôm,mon banh,"Vỏ bánh mì hamburger, Tôm, Trứng gà, Phô mai cheddar, Bột mì đa dụng",0.333,,,
dish2486,Mứt dứa sấy dẻo,mon banh,"Dứa, Đường, Siro bắp, Nước",dish0913,Bánh bột lọc lười,mon banh,"Thịt ba chỉ heo, Tôm, Hành lá, Tỏi, Bột năng",0.667,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3384,Phở chay bò lát,mon nuoc,"Bánh phở tươi, Bò lát chay, Tàu hũ ki cây, Tàu hũ ki lá, Đậu hũ",0.667,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3368,Mì lạnh Naengmyeon-mul,mon nuoc,"Thăn bò, Củ cải Hàn Quốc, Lê Hàn Quốc, Dưa leo, Trứng gà",0.667,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3185,Bánh canh cá lóc,mon nuoc,"Cá lóc, Bột lọc, Nấm rơm, Hành lá, Hành tím",1.333,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3479,Bánh canh hẹ,mon nuoc,"Xương heo, Cá thu, Bánh canh bột gạo, Chả cá, Trứng cút",1.0,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3456,Bún Thái chay,mon nuoc,"Tàu hủ chiên, Bún tươi, Cà chua, Thơm, Nấm rơm",0.667,,,
dish3497,Bánh canh cá lóc Huế bột gạo,mon nuoc,"Cá lóc, Bánh canh bột gạo khô, Xương heo, Bánh canh bột gạo, Nén giã nhỏ",dish3109,Bánh canh bột mì cá lóc,mon nuoc,"Bột mì đa dụng, Cá lóc, Xương heo, Tỏi, Hành tím",1.333,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish2338,Bánh mì cuộn len nhân phô mai trà xanh,mon banh,"Bột mì số 13, Sữa bột nguyên kem, Muối, Men nở instant, Đường",0.667,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish2095,Cheesecake kẹo đường dalgona,mon banh,"Đường, Kem sữa tươi, Kem phô mai, Chiết xuất vanilla, Nước cốt chanh",0.667,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",1.0,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish2033,Bánh gạo injeolmi,mon banh,"Bột gạo nếp, Bột đậu nành, Đường, Muối, Nước",1.0,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish1191,Bánh bông lan sữa chua bằng nồi chiên không dầu bông mềm,mon banh,"Bột mì, Bột bắp, Đường, Sữa chua, Bơ",1.0,,,
dish1475,Bánh mochi sữa đậu nành,mon banh,"Sữa đậu nành, Sữa đặc, Gelatin bột, Bột mì, Bột bắp",dish0931,Bánh tam giác mạch,mon banh,"Hạt tam giác mạch, Nước",0.667,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0062,Cá mè nấu mẻ,mon canh,"Cá mè ta, Muối hột, Đậu hủ, Nghệ, Cà chua",0.667,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0674,Canh bí đao nấu xương,mon canh,"Xương heo, Bí đao, Hành lá, Hành tím băm, Dầu ăn",1.333,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0378,Canh bí đao nhồi thịt,mon canh,"Bí đao, Thịt heo, Tỏi, Hành tím, Nước mắm",1.333,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0041,Canh sầu riêng sườn non,mon canh,"Sầu riêng, Sườn non, Gừng, Muối, Hạt nêm",1.0,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0569,Canh bí đao nấu tôm tươi,mon canh,"Tôm tươi, Bí đao, Hành tím, Hành boa rô, Dầu ăn",1.333,,,
dish0430,Canh bí đao thịt bò,mon canh,"Thịt bò, Bí đao, Tỏi, Hành tím, Hành lá",dish0336,Súp khoai tây viên nhân thịt,mon canh,"Thịt heo xay, Xương heo, Khoai tây, Hành tím băm, Rau mùi",1.0,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish6778,Ức vịt áp chảo sốt cam,mon chien,"Ức vịt, Bột thịt bò, Rượu vang đỏ, Bơ lạt, Tỏi băm",0.667,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7318,Trứng chiên cải bó xôi,mon chien,"Trứng gà, Cải bó xôi, Hành tây, Dầu ô liu, Muối",1.0,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7461,Thịt chiên giòn Hàn Quốc Tangsuyuk,mon chien,"Thịt dăm heo, Bột khoai tây, Hành tây, Cà rốt, Táo",1.0,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7181,Chôm chôm chiên giòn,mon chien,"Thịt heo, Chôm chôm, Bột mì, Hành tím, Tỏi",1.0,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7004,Nước chấm bánh xèo,mon chien,"Nước mắm, Nước dừa tươi, Nước cốt chanh, Ớt băm, Tỏi băm",1.0,,,
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây, Trứng gà, Cà chua, Dầu hào",1.0,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0562,Súp khoai tây,mon canh,"Khoai tây, Sữa tươi, Bơ, Nước ấm, Tỏi",0.0,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0394,Hoa chuối nấu móng giò,mon canh,"Móng giò heo, Hoa chuối, Hành tím, Hành lá, Chanh",0.667,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0170,Canh thịt bò củ cải kiểu Hàn Quốc,mon canh,"Thịt bò, Củ cải trắng, Hành boa rô, Rượu trắng, Nước tương",1.0,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0701,Canh đậu đỏ nấu sườn,mon canh,"Sườn non, Đậu đỏ, Đậu trắng, Đậu đen, Nấm rơm",1.0,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0362,Cá ngân nấu canh chua,mon canh,"Cá ngân, Cà chua, Đậu bắp, Dọc mùng, Ớt hiểm",0.667,,,
dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",dish0024,Vịt tiềm ngũ quả,mon canh,"Vịt nguyên con, Thịt bằm, Đu đủ bào, Cà rốt bào, Nấm hương khô",0.667,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish0836,Bánh bột lọc lá chuối,mon banh,"Bột năng, Tôm thẻ, Thịt ba chỉ, Chanh, Hành tím băm",0.667,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish0948,Tiramisu oreo,mon banh,"Đường, Bánh Oreo, Lòng đỏ trứng, Chiết xuất vani, Lòng trắng trứng",0.667,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish0869,Cupcake bông lan trứng muối,mon banh,"Lòng đỏ trứng muối, Trứng gà cỡ vừa, Đường, Bột mì đa dụng, Muối",1.0,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish0938,Bánh mì cay Hải Phòng,mon banh,"Bột bánh mì, Giấm, Men nở, Nước, Muối",1.0,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish2747,Bánh naan Ấn Độ,mon banh,"Bột mì đa dụng, Sữa, Đường, Muối, Dầu ăn",1.0,,,
dish1057,Bánh màn thầu,mon banh,"Bột mì, Men nở, Bột nở, Đường trắng, Nước",dish2470,bánh tiêu nhân thịt,mon banh,"Bột mì gia dụng, Men nở, Đường trắng, Muối, Bột nở",1.333,,,
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8467,Pate gan gà không cần hấp,mon tu ga,"Gan gà, Da heo, Thịt heo xay, Sữa tươi không đường, Bánh mì sandwich",0.667,,,
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8421,Cháo gà nấm rơm bằng nồi áp suất,mon tu ga,"Gà, Gạo, Nấm rơm, Chanh, Hành lá",1.0,,,
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8518,Xôi gà xé đơn giản,mon tu ga,"Nếp, Đậu xanh, Gà mái, Rau răm, Hành tây",1.0,,,
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8445,Gà hấp rượu,mon tu ga,"Gà, Hành tây, Hành lá, Rượu trắng, Nấm rơm",1.0,,,
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8418,Gà hầm đậu đỏ,mon tu ga,"Gà, Đậu đỏ, Cà rốt, Nấm đông cô  khô, Hành tím",1.0,,,
